user_id,session_id,event_time,event_type,product_category,device_type,traffic_source
413,S00413,2025-01-11 22:18:00,visit,Fashion,Desktop,Email
414,S00414,2025-01-18 12:44:00,visit,Beauty,Tablet,Social
414,S00414,2025-01-18 12:50:00,product_view,Sports,Tablet,Social
414,S00414,2025-01-18 12:57:00,add_to_cart,Electronics,Desktop,Direct
414,S00414,2025-01-18 13:07:00,purchase,Sports,Mobile,Social
415,S00415,2025-03-06 15:29:00,visit,Home,Tablet,Direct
415,S00415,2025-03-06 15:37:00,product_view,Electronics,Desktop,Direct
415,S00415,2025-03-06 15:40:00,add_to_cart,Fashion,Tablet,Social
415,S00415,2025-03-06 15:50:00,purchase,Sports,Desktop,Organic
416,S00416,2025-01-15 09:38:00,visit,Fashion,Desktop,Paid Search
416,S00416,2025-01-15 09:43:00,product_view,Home,Tablet,Email
416,S00416,2025-01-15 09:51:00,add_to_cart,Home,Tablet,Direct
416,S00416,2025-01-15 09:59:00,purchase,Beauty,Mobile,Paid Search
417,S00417,2025-06-05 12:06:00,visit,Electronics,Mobile,Paid Search
417,S00417,2025-06-05 12:08:00,product_view,Fashion,Mobile,Email
417,S00417,2025-06-05 12:10:00,add_to_cart,Beauty,Tablet,Organic
417,S00417,2025-06-05 12:17:00,purchase,Sports,Mobile,Organic
418,S00418,2025-02-17 18:40:00,visit,Sports,Mobile,Organic
418,S00418,2025-02-17 18:47:00,product_view,Home,Mobile,Paid Search
419,S00419,2025-03-22 16:11:00,visit,Fashion,Mobile,Direct
420,S00420,2025-01-06 04:49:00,visit,Electronics,Tablet,Social
421,S00421,2025-03-01 04:49:00,visit,Beauty,Desktop,Direct
422,S00422,2025-04-10 20:37:00,visit,Beauty,Mobile,Direct
422,S00422,2025-04-10 20:47:00,product_view,Beauty,Tablet,Direct
422,S00422,2025-04-10 20:52:00,add_to_cart,Home,Desktop,Direct
422,S00422,2025-04-10 20:54:00,purchase,Beauty,Desktop,Social
423,S00423,2025-03-17 00:56:00,visit,Home,Mobile,Social
423,S00423,2025-03-17 01:05:00,product_view,Fashion,Desktop,Social
423,S00423,2025-03-17 01:06:00,add_to_cart,Beauty,Desktop,Social
423,S00423,2025-03-17 01:13:00,purchase,Home,Tablet,Paid Search
424,S00424,2025-05-26 01:07:00,visit,Electronics,Tablet,Social
424,S00424,2025-05-26 01:16:00,product_view,Beauty,Desktop,Paid Search
424,S00424,2025-05-26 01:23:00,add_to_cart,Beauty,Mobile,Social
424,S00424,2025-05-26 01:34:00,purchase,Fashion,Tablet,Direct
425,S00425,2025-05-28 00:20:00,visit,Home,Desktop,Direct
425,S00425,2025-05-28 00:27:00,product_view,Fashion,Mobile,Paid Search
425,S00425,2025-05-28 00:29:00,add_to_cart,Beauty,Tablet,Email
425,S00425,2025-05-28 00:39:00,purchase,Beauty,Mobile,Social
426,S00426,2025-01-04 12:44:00,visit,Fashion,Mobile,Direct
426,S00426,2025-01-04 12:46:00,product_view,Home,Desktop,Paid Search
427,S00427,2025-05-13 08:46:00,visit,Electronics,Mobile,Organic
427,S00427,2025-05-13 08:54:00,product_view,Fashion,Desktop,Email
427,S00427,2025-05-13 09:02:00,add_to_cart,Home,Desktop,Organic
427,S00427,2025-05-13 09:16:00,purchase,Fashion,Mobile,Social
428,S00428,2025-05-22 04:52:00,visit,Beauty,Mobile,Direct
428,S00428,2025-05-22 04:56:00,product_view,Home,Desktop,Organic
428,S00428,2025-05-22 05:00:00,add_to_cart,Beauty,Desktop,Paid Search
429,S00429,2025-01-07 02:24:00,visit,Fashion,Desktop,Organic
429,S00429,2025-01-07 02:28:00,product_view,Beauty,Desktop,Social
430,S00430,2025-01-29 20:59:00,visit,Electronics,Tablet,Direct
430,S00430,2025-01-29 21:04:00,product_view,Beauty,Tablet,Social
430,S00430,2025-01-29 21:05:00,add_to_cart,Fashion,Mobile,Paid Search
431,S00431,2025-03-01 01:49:00,visit,Electronics,Mobile,Social
431,S00431,2025-03-01 01:56:00,product_view,Fashion,Mobile,Organic
432,S00432,2025-05-06 17:56:00,visit,Beauty,Tablet,Direct
432,S00432,2025-05-06 17:58:00,product_view,Fashion,Mobile,Email
432,S00432,2025-05-06 18:04:00,add_to_cart,Electronics,Mobile,Social
433,S00433,2025-05-08 16:08:00,visit,Sports,Mobile,Paid Search
433,S00433,2025-05-08 16:14:00,product_view,Sports,Tablet,Social
434,S00434,2025-03-21 20:47:00,visit,Fashion,Mobile,Email
434,S00434,2025-03-21 20:50:00,product_view,Home,Mobile,Email
435,S00435,2025-04-12 18:24:00,visit,Home,Tablet,Email
435,S00435,2025-04-12 18:27:00,product_view,Sports,Desktop,Social
436,S00436,2025-02-20 02:54:00,visit,Sports,Tablet,Paid Search
436,S00436,2025-02-20 02:57:00,product_view,Beauty,Desktop,Social
436,S00436,2025-02-20 03:05:00,add_to_cart,Electronics,Tablet,Direct
436,S00436,2025-02-20 03:08:00,purchase,Electronics,Tablet,Social
437,S00437,2025-05-22 06:28:00,visit,Sports,Mobile,Social
437,S00437,2025-05-22 06:37:00,product_view,Beauty,Mobile,Direct
438,S00438,2025-05-20 09:32:00,visit,Sports,Mobile,Direct
438,S00438,2025-05-20 09:39:00,product_view,Home,Mobile,Organic
438,S00438,2025-05-20 09:41:00,add_to_cart,Electronics,Mobile,Paid Search
439,S00439,2025-02-06 18:53:00,visit,Electronics,Desktop,Paid Search
439,S00439,2025-02-06 19:03:00,product_view,Beauty,Tablet,Email
439,S00439,2025-02-06 19:08:00,add_to_cart,Electronics,Desktop,Paid Search
439,S00439,2025-02-06 19:10:00,purchase,Electronics,Mobile,Email
440,S00440,2025-06-19 00:15:00,visit,Electronics,Desktop,Organic
440,S00440,2025-06-19 00:22:00,product_view,Home,Tablet,Organic
441,S00441,2025-02-18 09:21:00,visit,Sports,Mobile,Organic
442,S00442,2025-01-15 04:30:00,visit,Fashion,Tablet,Organic
442,S00442,2025-01-15 04:34:00,product_view,Sports,Desktop,Paid Search
442,S00442,2025-01-15 04:38:00,add_to_cart,Sports,Tablet,Paid Search
442,S00442,2025-01-15 04:47:00,purchase,Beauty,Tablet,Organic
443,S00443,2025-05-20 11:56:00,visit,Sports,Desktop,Email
443,S00443,2025-05-20 12:03:00,product_view,Electronics,Mobile,Paid Search
443,S00443,2025-05-20 12:09:00,add_to_cart,Fashion,Tablet,Direct
443,S00443,2025-05-20 12:15:00,purchase,Home,Tablet,Social
444,S00444,2025-06-03 19:13:00,visit,Home,Desktop,Email
445,S00445,2025-02-28 21:10:00,visit,Sports,Mobile,Direct
445,S00445,2025-02-28 21:17:00,product_view,Sports,Tablet,Social
445,S00445,2025-02-28 21:25:00,add_to_cart,Beauty,Desktop,Organic
446,S00446,2025-06-28 22:36:00,visit,Home,Tablet,Organic
446,S00446,2025-06-28 22:41:00,product_view,Electronics,Desktop,Paid Search
446,S00446,2025-06-28 22:47:00,add_to_cart,Electronics,Tablet,Social
447,S00447,2025-04-04 01:46:00,visit,Sports,Tablet,Direct
447,S00447,2025-04-04 01:47:00,product_view,Beauty,Desktop,Paid Search
447,S00447,2025-04-04 01:53:00,add_to_cart,Sports,Mobile,Paid Search
447,S00447,2025-04-04 01:58:00,purchase,Electronics,Tablet,Email
448,S00448,2025-04-14 14:16:00,visit,Fashion,Tablet,Organic
448,S00448,2025-04-14 14:24:00,product_view,Fashion,Desktop,Direct
449,S00449,2025-01-18 08:39:00,visit,Sports,Tablet,Social
449,S00449,2025-01-18 08:49:00,product_view,Beauty,Mobile,Organic
450,S00450,2025-03-02 20:58:00,visit,Home,Desktop,Email
451,S00451,2025-01-22 22:38:00,visit,Fashion,Tablet,Direct
452,S00452,2025-04-26 09:29:00,visit,Beauty,Mobile,Social
452,S00452,2025-04-26 09:35:00,product_view,Sports,Tablet,Paid Search
452,S00452,2025-04-26 09:39:00,add_to_cart,Fashion,Mobile,Email
453,S00453,2025-05-18 01:12:00,visit,Sports,Tablet,Direct
453,S00453,2025-05-18 01:19:00,product_view,Home,Desktop,Paid Search
453,S00453,2025-05-18 01:21:00,add_to_cart,Beauty,Tablet,Organic
453,S00453,2025-05-18 01:26:00,purchase,Electronics,Desktop,Direct
454,S00454,2025-03-21 02:19:00,visit,Fashion,Mobile,Email
454,S00454,2025-03-21 02:27:00,product_view,Beauty,Tablet,Direct
454,S00454,2025-03-21 02:31:00,add_to_cart,Fashion,Mobile,Social
455,S00455,2025-02-28 21:00:00,visit,Sports,Mobile,Organic
455,S00455,2025-02-28 21:07:00,product_view,Home,Desktop,Paid Search
455,S00455,2025-02-28 21:08:00,add_to_cart,Home,Mobile,Social
455,S00455,2025-02-28 21:21:00,purchase,Beauty,Tablet,Paid Search
456,S00456,2025-03-22 04:24:00,visit,Electronics,Mobile,Paid Search
456,S00456,2025-03-22 04:27:00,product_view,Electronics,Mobile,Organic
456,S00456,2025-03-22 04:30:00,add_to_cart,Home,Mobile,Social
457,S00457,2025-01-21 06:10:00,visit,Home,Desktop,Email
457,S00457,2025-01-21 06:14:00,product_view,Sports,Mobile,Paid Search
457,S00457,2025-01-21 06:19:00,add_to_cart,Sports,Desktop,Direct
458,S00458,2025-01-26 17:33:00,visit,Electronics,Desktop,Direct
459,S00459,2025-04-06 21:37:00,visit,Electronics,Desktop,Paid Search
459,S00459,2025-04-06 21:41:00,product_view,Sports,Desktop,Organic
459,S00459,2025-04-06 21:42:00,add_to_cart,Electronics,Desktop,Social
460,S00460,2025-06-16 04:23:00,visit,Home,Mobile,Organic
460,S00460,2025-06-16 04:30:00,product_view,Fashion,Desktop,Direct
461,S00461,2025-01-19 03:10:00,visit,Home,Desktop,Direct
461,S00461,2025-01-19 03:13:00,product_view,Fashion,Tablet,Email
462,S00462,2025-05-10 16:49:00,visit,Electronics,Mobile,Paid Search
463,S00463,2025-02-25 12:14:00,visit,Home,Desktop,Email
463,S00463,2025-02-25 12:15:00,product_view,Home,Tablet,Social
463,S00463,2025-02-25 12:20:00,add_to_cart,Fashion,Tablet,Social
464,S00464,2025-04-24 22:07:00,visit,Home,Desktop,Organic
465,S00465,2025-06-22 18:45:00,visit,Home,Mobile,Paid Search
465,S00465,2025-06-22 18:52:00,product_view,Fashion,Mobile,Email
465,S00465,2025-06-22 18:56:00,add_to_cart,Beauty,Mobile,Direct
465,S00465,2025-06-22 19:01:00,purchase,Sports,Desktop,Email
466,S00466,2025-04-09 17:03:00,visit,Fashion,Mobile,Paid Search
466,S00466,2025-04-09 17:07:00,product_view,Fashion,Desktop,Direct
467,S00467,2025-03-20 06:58:00,visit,Fashion,Tablet,Direct
468,S00468,2025-02-27 19:09:00,visit,Electronics,Tablet,Direct
469,S00469,2025-01-22 13:14:00,visit,Fashion,Desktop,Paid Search
469,S00469,2025-01-22 13:20:00,product_view,Beauty,Desktop,Social
469,S00469,2025-01-22 13:25:00,add_to_cart,Fashion,Mobile,Organic
469,S00469,2025-01-22 13:26:00,purchase,Sports,Tablet,Social
470,S00470,2025-04-21 05:55:00,visit,Sports,Tablet,Paid Search
470,S00470,2025-04-21 05:59:00,product_view,Electronics,Desktop,Organic
471,S00471,2025-03-28 18:18:00,visit,Fashion,Tablet,Direct
471,S00471,2025-03-28 18:24:00,product_view,Fashion,Desktop,Email
471,S00471,2025-03-28 18:27:00,add_to_cart,Fashion,Mobile,Organic
471,S00471,2025-03-28 18:28:00,purchase,Home,Desktop,Paid Search
472,S00472,2025-05-16 03:26:00,visit,Fashion,Mobile,Organic
472,S00472,2025-05-16 03:34:00,product_view,Sports,Desktop,Social
473,S00473,2025-06-11 13:55:00,visit,Fashion,Desktop,Email
473,S00473,2025-06-11 14:05:00,product_view,Beauty,Tablet,Social
473,S00473,2025-06-11 14:06:00,add_to_cart,Sports,Mobile,Email
473,S00473,2025-06-11 14:21:00,purchase,Electronics,Mobile,Direct
474,S00474,2025-04-08 21:59:00,visit,Beauty,Tablet,Organic
474,S00474,2025-04-08 22:08:00,product_view,Electronics,Mobile,Social
474,S00474,2025-04-08 22:13:00,add_to_cart,Home,Desktop,Paid Search
474,S00474,2025-04-08 22:23:00,purchase,Electronics,Tablet,Direct
475,S00475,2025-06-14 12:13:00,visit,Fashion,Desktop,Email
475,S00475,2025-06-14 12:22:00,product_view,Electronics,Mobile,Direct
476,S00476,2025-05-07 17:22:00,visit,Sports,Mobile,Email
476,S00476,2025-05-07 17:30:00,product_view,Electronics,Mobile,Email
477,S00477,2025-05-10 17:32:00,visit,Fashion,Desktop,Organic
477,S00477,2025-05-10 17:35:00,product_view,Electronics,Mobile,Organic
478,S00478,2025-04-26 10:18:00,visit,Home,Mobile,Direct
478,S00478,2025-04-26 10:27:00,product_view,Sports,Mobile,Email
479,S00479,2025-01-08 23:49:00,visit,Fashion,Desktop,Direct
480,S00480,2025-06-07 01:04:00,visit,Fashion,Mobile,Paid Search
480,S00480,2025-06-07 01:05:00,product_view,Beauty,Desktop,Social
481,S00481,2025-06-24 22:31:00,visit,Beauty,Desktop,Paid Search
481,S00481,2025-06-24 22:34:00,product_view,Fashion,Mobile,Direct
482,S00482,2025-01-03 05:20:00,visit,Beauty,Desktop,Email
482,S00482,2025-01-03 05:21:00,product_view,Sports,Desktop,Paid Search
482,S00482,2025-01-03 05:29:00,add_to_cart,Beauty,Desktop,Email
482,S00482,2025-01-03 05:39:00,purchase,Electronics,Mobile,Direct
483,S00483,2025-02-20 15:05:00,visit,Sports,Tablet,Direct
484,S00484,2025-02-07 19:10:00,visit,Electronics,Mobile,Paid Search
484,S00484,2025-02-07 19:16:00,product_view,Electronics,Mobile,Organic
485,S00485,2025-06-02 13:20:00,visit,Sports,Desktop,Social
486,S00486,2025-01-09 22:13:00,visit,Electronics,Desktop,Paid Search
486,S00486,2025-01-09 22:18:00,product_view,Sports,Tablet,Direct
487,S00487,2025-04-13 08:11:00,visit,Fashion,Desktop,Direct
487,S00487,2025-04-13 08:12:00,product_view,Electronics,Desktop,Social
487,S00487,2025-04-13 08:19:00,add_to_cart,Electronics,Desktop,Direct
487,S00487,2025-04-13 08:27:00,purchase,Fashion,Mobile,Social
488,S00488,2025-03-01 22:20:00,visit,Sports,Desktop,Direct
488,S00488,2025-03-01 22:24:00,product_view,Sports,Mobile,Organic
489,S00489,2025-06-28 06:50:00,visit,Sports,Mobile,Email
489,S00489,2025-06-28 07:00:00,product_view,Home,Desktop,Direct
490,S00490,2025-02-17 06:28:00,visit,Sports,Tablet,Direct
490,S00490,2025-02-17 06:31:00,product_view,Sports,Tablet,Email
490,S00490,2025-02-17 06:39:00,add_to_cart,Beauty,Mobile,Direct
490,S00490,2025-02-17 06:44:00,purchase,Fashion,Mobile,Organic
491,S00491,2025-01-05 08:47:00,visit,Beauty,Tablet,Organic
491,S00491,2025-01-05 08:51:00,product_view,Sports,Desktop,Email
491,S00491,2025-01-05 08:57:00,add_to_cart,Sports,Tablet,Paid Search
491,S00491,2025-01-05 09:01:00,purchase,Home,Desktop,Organic
492,S00492,2025-02-26 00:40:00,visit,Home,Tablet,Direct
492,S00492,2025-02-26 00:41:00,product_view,Electronics,Tablet,Social
492,S00492,2025-02-26 00:42:00,add_to_cart,Fashion,Mobile,Social
493,S00493,2025-06-17 21:30:00,visit,Beauty,Desktop,Organic
493,S00493,2025-06-17 21:38:00,product_view,Fashion,Tablet,Email
494,S00494,2025-04-08 18:02:00,visit,Home,Desktop,Email
495,S00495,2025-01-11 04:45:00,visit,Sports,Desktop,Direct
495,S00495,2025-01-11 04:51:00,product_view,Sports,Tablet,Organic
495,S00495,2025-01-11 04:57:00,add_to_cart,Home,Mobile,Paid Search
495,S00495,2025-01-11 04:58:00,purchase,Home,Desktop,Direct
496,S00496,2025-06-03 08:31:00,visit,Fashion,Tablet,Direct
496,S00496,2025-06-03 08:41:00,product_view,Electronics,Desktop,Social
497,S00497,2025-02-19 10:11:00,visit,Beauty,Mobile,Email
498,S00498,2025-03-09 15:28:00,visit,Beauty,Desktop,Paid Search
498,S00498,2025-03-09 15:31:00,product_view,Electronics,Desktop,Organic
499,S00499,2025-06-16 06:30:00,visit,Electronics,Desktop,Direct
499,S00499,2025-06-16 06:38:00,product_view,Sports,Mobile,Paid Search
499,S00499,2025-06-16 06:46:00,add_to_cart,Sports,Desktop,Social
499,S00499,2025-06-16 07:00:00,purchase,Electronics,Tablet,Paid Search
500,S00500,2025-02-07 08:28:00,visit,Electronics,Desktop,Email
500,S00500,2025-02-07 08:37:00,product_view,Electronics,Mobile,Social
501,S00501,2025-05-06 01:46:00,visit,Sports,Mobile,Social
501,S00501,2025-05-06 01:47:00,product_view,Electronics,Tablet,Social
501,S00501,2025-05-06 01:52:00,add_to_cart,Fashion,Desktop,Paid Search
501,S00501,2025-05-06 01:57:00,purchase,Sports,Desktop,Email
502,S00502,2025-05-03 04:11:00,visit,Electronics,Desktop,Paid Search
502,S00502,2025-05-03 04:13:00,product_view,Electronics,Tablet,Direct
502,S00502,2025-05-03 04:17:00,add_to_cart,Sports,Desktop,Direct
502,S00502,2025-05-03 04:20:00,purchase,Home,Tablet,Paid Search
503,S00503,2025-02-01 04:18:00,visit,Electronics,Desktop,Direct
504,S00504,2025-04-09 09:49:00,visit,Beauty,Mobile,Paid Search
504,S00504,2025-04-09 09:50:00,product_view,Electronics,Desktop,Organic
504,S00504,2025-04-09 09:57:00,add_to_cart,Fashion,Tablet,Direct
505,S00505,2025-04-25 14:11:00,visit,Beauty,Tablet,Social
505,S00505,2025-04-25 14:15:00,product_view,Sports,Mobile,Email
506,S00506,2025-01-17 21:57:00,visit,Beauty,Mobile,Email
506,S00506,2025-01-17 22:05:00,product_view,Beauty,Mobile,Paid Search
506,S00506,2025-01-17 22:10:00,add_to_cart,Home,Desktop,Paid Search
507,S00507,2025-05-02 02:13:00,visit,Home,Desktop,Email
507,S00507,2025-05-02 02:15:00,product_view,Beauty,Mobile,Social
507,S00507,2025-05-02 02:18:00,add_to_cart,Home,Desktop,Direct
507,S00507,2025-05-02 02:27:00,purchase,Electronics,Desktop,Organic
508,S00508,2025-03-01 07:44:00,visit,Sports,Tablet,Organic
508,S00508,2025-03-01 07:53:00,product_view,Beauty,Desktop,Direct
508,S00508,2025-03-01 07:57:00,add_to_cart,Sports,Mobile,Email
508,S00508,2025-03-01 08:03:00,purchase,Fashion,Tablet,Direct
509,S00509,2025-03-20 11:42:00,visit,Beauty,Tablet,Social
509,S00509,2025-03-20 11:46:00,product_view,Fashion,Tablet,Organic
510,S00510,2025-05-10 14:22:00,visit,Sports,Desktop,Organic
510,S00510,2025-05-10 14:30:00,product_view,Home,Tablet,Organic
511,S00511,2025-02-02 01:42:00,visit,Home,Desktop,Organic
511,S00511,2025-02-02 01:52:00,product_view,Beauty,Desktop,Email
512,S00512,2025-01-12 04:37:00,visit,Electronics,Mobile,Paid Search
513,S00513,2025-06-14 10:23:00,visit,Electronics,Mobile,Paid Search
513,S00513,2025-06-14 10:28:00,product_view,Beauty,Tablet,Direct
513,S00513,2025-06-14 10:32:00,add_to_cart,Home,Desktop,Direct
514,S00514,2025-05-04 17:02:00,visit,Home,Desktop,Social
515,S00515,2025-04-17 01:58:00,visit,Electronics,Tablet,Direct
515,S00515,2025-04-17 02:01:00,product_view,Home,Mobile,Social
516,S00516,2025-06-26 04:49:00,visit,Electronics,Mobile,Direct
517,S00517,2025-03-07 09:33:00,visit,Electronics,Desktop,Organic
517,S00517,2025-03-07 09:43:00,product_view,Beauty,Tablet,Social
518,S00518,2025-03-15 21:59:00,visit,Beauty,Desktop,Direct
518,S00518,2025-03-15 22:02:00,product_view,Beauty,Mobile,Paid Search
519,S00519,2025-06-03 12:33:00,visit,Home,Desktop,Paid Search
519,S00519,2025-06-03 12:36:00,product_view,Fashion,Mobile,Organic
520,S00520,2025-01-27 05:07:00,visit,Beauty,Tablet,Email
521,S00521,2025-01-25 17:12:00,visit,Electronics,Mobile,Email
522,S00522,2025-06-12 16:07:00,visit,Sports,Desktop,Direct
522,S00522,2025-06-12 16:16:00,product_view,Beauty,Tablet,Email
522,S00522,2025-06-12 16:20:00,add_to_cart,Fashion,Desktop,Direct
522,S00522,2025-06-12 16:28:00,purchase,Fashion,Tablet,Direct
523,S00523,2025-02-19 00:22:00,visit,Beauty,Tablet,Direct
523,S00523,2025-02-19 00:23:00,product_view,Sports,Desktop,Social
523,S00523,2025-02-19 00:31:00,add_to_cart,Electronics,Mobile,Direct
524,S00524,2025-06-29 01:42:00,visit,Home,Desktop,Direct
524,S00524,2025-06-29 01:52:00,product_view,Electronics,Mobile,Email
525,S00525,2025-05-01 19:54:00,visit,Electronics,Tablet,Direct
525,S00525,2025-05-01 19:59:00,product_view,Sports,Mobile,Social
525,S00525,2025-05-01 20:00:00,add_to_cart,Beauty,Desktop,Direct
526,S00526,2025-04-15 11:41:00,visit,Home,Desktop,Social
527,S00527,2025-05-26 07:29:00,visit,Home,Desktop,Paid Search
527,S00527,2025-05-26 07:39:00,product_view,Home,Tablet,Direct
527,S00527,2025-05-26 07:47:00,add_to_cart,Sports,Mobile,Direct
527,S00527,2025-05-26 07:52:00,purchase,Sports,Mobile,Social
528,S00528,2025-03-30 05:56:00,visit,Electronics,Mobile,Direct
528,S00528,2025-03-30 06:01:00,product_view,Home,Mobile,Direct
528,S00528,2025-03-30 06:06:00,add_to_cart,Electronics,Tablet,Organic
528,S00528,2025-03-30 06:21:00,purchase,Sports,Tablet,Paid Search
529,S00529,2025-04-30 23:53:00,visit,Beauty,Desktop,Paid Search
529,S00529,2025-04-30 23:57:00,product_view,Beauty,Mobile,Direct
530,S00530,2025-03-04 09:55:00,visit,Electronics,Mobile,Direct
531,S00531,2025-01-29 01:29:00,visit,Beauty,Desktop,Email
531,S00531,2025-01-29 01:37:00,product_view,Fashion,Mobile,Direct
532,S00532,2025-03-04 19:39:00,visit,Electronics,Tablet,Social
532,S00532,2025-03-04 19:41:00,product_view,Electronics,Mobile,Email
532,S00532,2025-03-04 19:46:00,add_to_cart,Beauty,Tablet,Direct
532,S00532,2025-03-04 19:57:00,purchase,Beauty,Desktop,Social
533,S00533,2025-01-27 10:10:00,visit,Sports,Desktop,Organic
533,S00533,2025-01-27 10:18:00,product_view,Beauty,Tablet,Social
534,S00534,2025-05-05 07:31:00,visit,Electronics,Mobile,Direct
534,S00534,2025-05-05 07:38:00,product_view,Sports,Tablet,Social
534,S00534,2025-05-05 07:43:00,add_to_cart,Electronics,Desktop,Direct
534,S00534,2025-05-05 07:56:00,purchase,Fashion,Tablet,Direct
535,S00535,2025-05-21 06:21:00,visit,Fashion,Tablet,Social
535,S00535,2025-05-21 06:24:00,product_view,Home,Tablet,Organic
536,S00536,2025-06-01 09:42:00,visit,Electronics,Mobile,Email
536,S00536,2025-06-01 09:44:00,product_view,Beauty,Desktop,Paid Search
537,S00537,2025-02-15 20:33:00,visit,Fashion,Mobile,Organic
537,S00537,2025-02-15 20:34:00,product_view,Sports,Tablet,Paid Search
538,S00538,2025-04-27 03:49:00,visit,Electronics,Tablet,Organic
538,S00538,2025-04-27 03:59:00,product_view,Fashion,Desktop,Direct
539,S00539,2025-02-03 15:15:00,visit,Electronics,Tablet,Paid Search
539,S00539,2025-02-03 15:23:00,product_view,Electronics,Tablet,Email
540,S00540,2025-02-20 07:32:00,visit,Beauty,Tablet,Social
540,S00540,2025-02-20 07:34:00,product_view,Home,Mobile,Email
540,S00540,2025-02-20 07:35:00,add_to_cart,Home,Desktop,Paid Search
540,S00540,2025-02-20 07:43:00,purchase,Fashion,Tablet,Email
541,S00541,2025-02-02 11:37:00,visit,Beauty,Mobile,Paid Search
